date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:21	29648/29648	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:52%20GMT	https://askbootstrap.com/preview/eatsie/index.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/index.html	(from )
15:53:21	117/117	---MCZ	200	added ('OK')	text/plain	etag:W/%22b9-5ba20d59-f0eb6e7a18f2d3a6;;;%22	https://askbootstrap.com/robots.txt		(from )
15:53:22	14228/14228	---M--	200	added ('OK')	image/png	etag:%223794-6303df66-815c2e209aa72a11;;;%22	https://askbootstrap.com/preview/eatsie/assets/img/fav.png	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/assets/img/fav.png	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:22	194699/194699	---M-Z	200	added ('OK')	text/css	etag:%222f88b-6303df6b-c3727ffad919d42b;gz%22	https://askbootstrap.com/preview/eatsie/assets/vendor/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/assets/vendor/bootstrap/css/bootstrap.min.css	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:23	92208/92208	---M-Z	200	added ('OK')	text/css	etag:%2216830-6303df7e-519f56a1cce88418;gz%22	https://askbootstrap.com/preview/eatsie/assets/vendor/icons/icofont.min.css	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/assets/vendor/icons/icofont.min.css	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:23	80510/80510	---M-Z	200	added ('OK')	text/css	etag:W/%2213a7e-T26mnA4DQx/6Ggl6RUU7WzskbYs%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/bootstrap-icons.css	C:/My%20Web%20Sites/grocery4/cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/bootstrap-icons.css	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:23	12314/12314	---MCZ	200	added ('OK')	text/css	etag:W/%223ce2-630473b7-d60c80649ff774be;gz%22	https://askbootstrap.com/preview/eatsie/assets/css/style.css	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/assets/css/style.css	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:24	4392/4392	---M-Z	200	added ('OK')	image/svg+xml	etag:%221128-6303df66-5f9bd3acf16c2f35;gz%22	https://askbootstrap.com/preview/eatsie/assets/img/logo.svg	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/assets/img/logo.svg	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:24	26104/26104	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:52%20GMT	https://askbootstrap.com/preview/eatsie/search.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/search.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:24	27149/27149	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:51%20GMT	https://askbootstrap.com/preview/eatsie/listing.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/listing.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:25	49668/49668	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:51%20GMT	https://askbootstrap.com/preview/eatsie/listing-detail.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/listing-detail.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:25	29391/29391	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:52%20GMT	https://askbootstrap.com/preview/eatsie/product-detail.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/product-detail.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:25	50643/50643	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:51%20GMT	https://askbootstrap.com/preview/eatsie/cart.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/cart.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:25	21499/21499	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:49%20GMT	https://askbootstrap.com/preview/eatsie/success-order.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/success-order.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:26	47678/47678	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:50%20GMT	https://askbootstrap.com/preview/eatsie/profile.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/profile.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:26	27480/27480	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:50%20GMT	https://askbootstrap.com/preview/eatsie/packages.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/packages.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:26	30177/30177	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:50%20GMT	https://askbootstrap.com/preview/eatsie/packages-payment.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/packages-payment.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:26	21397/21397	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:49%20GMT	https://askbootstrap.com/preview/eatsie/success-send.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/success-send.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:27	23876/23876	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:49%20GMT	https://askbootstrap.com/preview/eatsie/about.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/about.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:27	31122/31122	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:07%20GMT	https://askbootstrap.com/preview/eatsie/jobs.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/jobs.html	(from https://askbootstrap.com/preview/eatsie/index.html)
15:53:27	23947/23947	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2019:55:49%20GMT	https://askbootstrap.com/preview/eatsie/contact.html	C:/My%20Web%20Sites/grocery4/askbootstrap.com/preview/eatsie/contact.html	(from https://askbootstrap.com/preview/eatsie/index.html)
